Endo	0.05	train	600	1.0
Endo	0.05	test	600	1.0
Endo	0.05	train	700	0.0
Endo	0.05	test	700	0.0
Endo	0.05	train	800	0.0
Endo	0.05	test	800	0.0
Endo	0.05	train	900	1.0
Endo	0.05	test	900	1.0
Endo	0.05	train	1000	0.0
Endo	0.05	test	1000	0.0
Endo	0.05	train	1100	1.0
Endo	0.05	test	1100	1.0
Endo	0.05	train	1200	1.0
Endo	0.05	test	1200	1.0
Endo	0.05	train	1300	0.0
Endo	0.05	test	1300	0.0
Endo	0.05	train	1400	1.0
Endo	0.05	test	1400	1.0
Endo	0.05	train	1500	1.0
Endo	0.05	test	1500	1.0
Endo	0.05	train	1600	0.0
Endo	0.05	test	1600	0.0
Endo	0.05	train	1700	0.0
Endo	0.05	test	1700	0.0
Endo	0.05	train	1800	1.0
Endo	0.05	test	1800	1.0
Endo	0.05	train	1900	1.0
Endo	0.05	test	1900	1.0
Endo	0.05	train	2000	0.0
Endo	0.05	test	2000	0.0
Endo	0.05	train	2100	0.0
Endo	0.05	test	2100	0.0
Endo	0.05	train	2200	0.0
Endo	0.05	test	2200	0.0
Endo	0.05	train	2300	1.0
Endo	0.05	test	2300	1.0
Endo	0.05	train	2400	1.0
Endo	0.05	test	2400	1.0
Endo	0.05	train	2500	1.0
Endo	0.05	test	2500	1.0
Endo	0.05	train	2600	1.0
Endo	0.05	test	2600	1.0
Endo	0.05	train	2700	0.0
Endo	0.05	test	2700	0.0
Endo	0.05	train	2800	0.0
Endo	0.05	test	2800	0.0
Endo	0.05	train	2900	0.0
Endo	0.05	test	2900	0.0
Endo	0.05	train	3000	1.0
Endo	0.05	test	3000	1.0
Endo	0.05	train	3100	0.0
Endo	0.05	test	3100	0.0
Endo	0.05	train	3200	0.0
Endo	0.05	test	3200	0.0
Endo	0.05	train	3300	0.0
Endo	0.05	test	3300	0.0
Endo	0.05	train	3400	0.0
Endo	0.05	test	3400	0.0
Endo	0.05	train	3500	0.0
Endo	0.05	test	3500	0.0
Endo	0.05	train	3600	0.0
Endo	0.05	test	3600	0.0
Endo	0.05	train	3700	1.0
Endo	0.05	test	3700	1.0
Endo	0.05	train	3800	0.0
Endo	0.05	test	3800	0.0
Endo	0.05	train	3900	1.0
Endo	0.05	test	3900	1.0
Endo	0.05	train	4000	0.0
Endo	0.05	test	4000	0.0
Endo	0.05	train	4100	0.0
Endo	0.05	test	4100	0.0
Endo	0.05	train	4200	1.0
Endo	0.05	test	4200	1.0
Endo	0.05	train	4300	0.0
Endo	0.05	test	4300	0.0
Endo	0.05	train	4400	1.0
